    -> ;
+-----------+-----------+-------------+------------+------------+-----------+-------------+-------------+------------+-----------+---------------------+---------------+---------------+--------------+
| param_one | param_two | param_three | param_four | param_five | param_six | param_seven | param_eight | param_nine | param_ten | insert_time         | motelabMoteID | milli_time    | motelabSeqNo |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:10 |         40002 | 1361726230669 |          182 |
|        28 |        47 |        1126 |       1071 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:10 |         40004 | 1361726230687 |          183 |
|        28 |        46 |       10138 |       1063 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:12 |         40004 | 1361726232603 |          184 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:12 |         40002 | 1361726232646 |          185 |
|        28 |        47 |         844 |       1062 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:12 |         40004 | 1361726232648 |          186 |
|        28 |        46 |       10138 |       1069 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:14 |         40004 | 1361726234560 |          187 |
|        28 |        47 |        1408 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:14 |         40002 | 1361726234571 |          188 |
|        28 |        47 |        1408 |       1060 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:14 |         40004 | 1361726234576 |          189 |
|        28 |        46 |       10138 |       1071 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:16 |         40004 | 1361726236512 |          190 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:16 |         40002 | 1361726236523 |          191 |
|        28 |        47 |        1126 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:16 |         40004 | 1361726236528 |          192 |
|        28 |        46 |       10138 |       1059 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:18 |         40004 | 1361726238468 |          193 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:18 |         40002 | 1361726238475 |          194 |
|        28 |        47 |        1126 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:18 |         40004 | 1361726238479 |          195 |
|        28 |        46 |       10419 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:20 |         40004 | 1361726240416 |          196 |
|        28 |        47 |        2816 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:20 |         40002 | 1361726240435 |          197 |
|        28 |        47 |        2816 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:20 |         40004 | 1361726240463 |          198 |
|        28 |        46 |        9856 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:22 |         40004 | 1361726242375 |          199 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:22 |         40002 | 1361726242387 |          200 |
|        28 |        47 |         844 |       1070 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:22 |         40004 | 1361726242391 |          201 |
|        28 |        46 |       10138 |       1057 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:24 |         40004 | 1361726244327 |          202 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:24 |         40002 | 1361726244339 |          203 |
|        28 |        47 |        1126 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:24 |         40004 | 1361726244347 |          204 |
|        28 |        46 |       10138 |       1062 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:26 |         40004 | 1361726246276 |          205 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:26 |         40002 | 1361726246288 |          206 |
|        28 |        47 |        1126 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:26 |         40004 | 1361726246296 |          207 |
|        28 |        46 |       10138 |       1069 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:28 |         40004 | 1361726248231 |          208 |
|        28 |        47 |        2816 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:28 |         40002 | 1361726248239 |          209 |
|        28 |        47 |        2816 |       1068 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:28 |         40004 | 1361726248247 |          210 |
|        28 |        46 |        9856 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:30 |         40004 | 1361726250179 |          211 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:30 |         40002 | 1361726250199 |          212 |
|        28 |        47 |        1126 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:30 |         40004 | 1361726250219 |          213 |
|        28 |        46 |       10138 |       1060 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:32 |         40004 | 1361726252131 |          214 |
|        28 |        47 |        2534 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:32 |         40002 | 1361726252143 |          215 |
|        28 |        47 |        2534 |       1059 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:32 |         40004 | 1361726252152 |          216 |
|        28 |        46 |       10138 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:34 |         40004 | 1361726254092 |          217 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:34 |         40002 | 1361726254103 |          218 |
|        28 |        47 |         844 |       1061 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:34 |         40004 | 1361726254111 |          219 |
|        28 |        46 |       10138 |       1063 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:36 |         40004 | 1361726256040 |          220 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:36 |         40002 | 1361726256051 |          221 |
|        28 |        47 |        1126 |       1072 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:36 |         40004 | 1361726256060 |          222 |
|        28 |        46 |        9856 |       1065 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:38 |         40004 | 1361726257999 |          223 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:38 |         40002 | 1361726258011 |          224 |
|        28 |        47 |        1126 |       1069 |         27 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:38 |         40004 | 1361726258016 |          225 |
|        28 |        46 |       10419 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:39 |         40004 | 1361726259943 |          226 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:39 |         40002 | 1361726259963 |          227 |
|        28 |        47 |         844 |       1065 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:39 |         40004 | 1361726259983 |          228 |
|        28 |        46 |       10138 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:41 |         40004 | 1361726261900 |          229 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:41 |         40002 | 1361726261915 |          230 |
|        28 |        47 |        1126 |       1073 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:41 |         40004 | 1361726261939 |          231 |
|        28 |        46 |       10138 |       1059 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:43 |         40004 | 1361726263852 |          232 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:43 |         40002 | 1361726263867 |          233 |
|        28 |        47 |        1126 |       1059 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:43 |         40004 | 1361726263872 |          234 |
|        28 |        46 |        9856 |       1068 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:45 |         40004 | 1361726265803 |          235 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:45 |         40002 | 1361726265823 |          236 |
|        28 |        47 |        1126 |       1071 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:45 |         40004 | 1361726265843 |          237 |
|        28 |        46 |       10701 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:47 |         40004 | 1361726267760 |          238 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:47 |         40002 | 1361726267775 |          239 |
|        28 |        47 |         844 |       1073 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:47 |         40004 | 1361726267795 |          240 |
|        28 |        46 |       10138 |       1065 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:49 |         40004 | 1361726269711 |          241 |
|        28 |        47 |        1408 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:49 |         40002 | 1361726269731 |          242 |
|        28 |        47 |        1408 |       1061 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:49 |         40004 | 1361726269752 |          243 |
|        28 |        46 |        9856 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:51 |         40004 | 1361726271668 |          244 |
|        28 |        47 |           0 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:51 |         40002 | 1361726271675 |          245 |
|        28 |        47 |           0 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:51 |         40004 | 1361726271679 |          246 |
|        28 |        46 |        9856 |       1062 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:53 |         40004 | 1361726273623 |          247 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:53 |         40002 | 1361726273631 |          248 |
|        28 |        47 |        1126 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:53 |         40004 | 1361726273639 |          249 |
|        28 |        46 |       10701 |       1061 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:55 |         40004 | 1361726275572 |          250 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:55 |         40002 | 1361726275583 |          251 |
|        28 |        47 |        1126 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:55 |         40004 | 1361726275591 |          252 |
|        28 |        46 |       10138 |       1059 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:57 |         40004 | 1361726277524 |          253 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:57 |         40002 | 1361726277535 |          254 |
|        28 |        47 |         844 |       1063 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:57 |         40004 | 1361726277539 |          255 |
|        28 |        46 |       10419 |       1062 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:59 |         40004 | 1361726279479 |          256 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:59 |         40002 | 1361726279491 |          257 |
|        28 |        47 |        1126 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:17:59 |         40004 | 1361726279499 |          258 |
|        28 |        46 |        9574 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:01 |         40004 | 1361726281435 |          259 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:01 |         40002 | 1361726281443 |          260 |
|        28 |        47 |        1126 |       1070 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:01 |         40004 | 1361726281448 |          261 |
|        28 |        46 |        9856 |       1069 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:03 |         40004 | 1361726283387 |          262 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:03 |         40002 | 1361726283399 |          263 |
|        28 |        47 |        1126 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:03 |         40004 | 1361726283404 |          264 |
|        28 |        46 |       10138 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:05 |         40004 | 1361726285344 |          265 |
|        28 |        47 |         281 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:05 |         40002 | 1361726285351 |          266 |
|        28 |        47 |         281 |       1068 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:05 |         40004 | 1361726285355 |          267 |
|        28 |        46 |       10419 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:07 |         40004 | 1361726287288 |          268 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:07 |         40002 | 1361726287307 |          269 |
|        28 |        47 |        1126 |       1063 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:07 |         40004 | 1361726287332 |          270 |
|        28 |        46 |       10138 |       1060 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:09 |         40004 | 1361726289244 |          271 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:09 |         40002 | 1361726289255 |          272 |
|        28 |        47 |         844 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:09 |         40004 | 1361726289260 |          273 |
|        28 |        46 |       10138 |       1061 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:11 |         40004 | 1361726291200 |          274 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:11 |         40002 | 1361726291212 |          275 |
|        28 |        47 |        1126 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:11 |         40004 | 1361726291220 |          276 |
|        28 |        46 |       10138 |       1062 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:13 |         40004 | 1361726293151 |          277 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:13 |         40002 | 1361726293167 |          278 |
|        28 |        47 |        1126 |       1058 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:13 |         40004 | 1361726293171 |          279 |
|        28 |        46 |       10419 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:15 |         40004 | 1361726295104 |          280 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:15 |         40002 | 1361726295115 |          281 |
|        28 |        47 |         844 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:15 |         40004 | 1361726295119 |          282 |
|        28 |        46 |       10138 |       1062 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:17 |         40004 | 1361726297056 |          283 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:17 |         40002 | 1361726297067 |          284 |
|        28 |        47 |         844 |       1058 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:17 |         40004 | 1361726297075 |          285 |
|        28 |        46 |        9856 |       1061 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:19 |         40004 | 1361726299016 |          286 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:19 |         40002 | 1361726299023 |          287 |
|        28 |        47 |        1126 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:19 |         40004 | 1361726299027 |          288 |
|        28 |        46 |       10138 |       1071 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:20 |         40004 | 1361726300961 |          289 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:20 |         40002 | 1361726300979 |          290 |
|        28 |        47 |        1126 |       1071 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:21 |         40004 | 1361726300999 |          291 |
|        28 |        46 |       10419 |       1069 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:22 |         40004 | 1361726302913 |          292 |
|        28 |        47 |        2816 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:22 |         40002 | 1361726302927 |          293 |
|        28 |        47 |        2816 |       1070 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:22 |         40004 | 1361726302933 |          294 |
|        28 |        46 |       10138 |       1063 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:24 |         40004 | 1361726304864 |          295 |
|        28 |        47 |           0 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:24 |         40002 | 1361726304875 |          296 |
|        28 |        47 |           0 |       1074 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:24 |         40004 | 1361726304884 |          297 |
|        28 |        46 |        9574 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:26 |         40004 | 1361726306825 |          298 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:26 |         40002 | 1361726306835 |          299 |
|        28 |        47 |        1126 |       1060 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:26 |         40004 | 1361726306840 |          300 |
|        28 |        46 |        9856 |       1068 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:28 |         40004 | 1361726308777 |          301 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:28 |         40002 | 1361726308787 |          302 |
|        28 |        47 |         844 |       1070 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:28 |         40004 | 1361726308797 |          303 |
|        28 |        46 |       10138 |       1069 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:30 |         40004 | 1361726310729 |          304 |
|        28 |        47 |        1408 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:30 |         40002 | 1361726310743 |          305 |
|        28 |        47 |        1408 |       1068 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:30 |         40004 | 1361726310764 |          306 |
|        28 |        46 |       10419 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:32 |         40004 | 1361726312684 |          307 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:32 |         40002 | 1361726312696 |          308 |
|        28 |        47 |         844 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:32 |         40004 | 1361726312701 |          309 |
|        28 |        46 |       10138 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:34 |         40004 | 1361726314632 |          310 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:34 |         40002 | 1361726314644 |          311 |
|        28 |        47 |         844 |       1071 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:34 |         40004 | 1361726314648 |          312 |
|        28 |        46 |       10138 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:36 |         40004 | 1361726316592 |          313 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:36 |         40002 | 1361726316596 |          314 |
|        28 |        47 |         844 |       1068 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:36 |         40004 | 1361726316604 |          315 |
|        28 |        46 |       10138 |       1070 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:38 |         40004 | 1361726318545 |          316 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:38 |         40002 | 1361726318556 |          317 |
|        28 |        47 |        1126 |       1070 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:38 |         40004 | 1361726318564 |          318 |
|        28 |        46 |       10138 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:40 |         40004 | 1361726320492 |          319 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:40 |         40002 | 1361726320508 |          320 |
|        28 |        47 |         844 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:40 |         40004 | 1361726320512 |          321 |
|        28 |        46 |       10138 |       1063 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:42 |         40004 | 1361726322449 |          322 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:42 |         40002 | 1361726322464 |          323 |
|        28 |        47 |        1126 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:42 |         40004 | 1361726322489 |          324 |
|        28 |        46 |       10419 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:44 |         40004 | 1361726324400 |          325 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:44 |         40002 | 1361726324416 |          326 |
|        28 |        47 |         844 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:44 |         40004 | 1361726324420 |          327 |
|        28 |        46 |       10138 |       1071 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:46 |         40004 | 1361726326357 |          328 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:46 |         40002 | 1361726326368 |          329 |
|        28 |        47 |        1126 |       1063 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:46 |         40004 | 1361726326373 |          330 |
|        28 |        46 |        9856 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:48 |         40004 | 1361726328305 |          331 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:48 |         40002 | 1361726328325 |          332 |
|        28 |        47 |         844 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:48 |         40004 | 1361726328345 |          333 |
|        28 |        46 |        9574 |       1070 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:50 |         40004 | 1361726330261 |          334 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:50 |         40002 | 1361726330276 |          335 |
|        28 |        47 |        1126 |       1069 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:50 |         40004 | 1361726330300 |          336 |
|        28 |        46 |        9856 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:52 |         40004 | 1361726332217 |          337 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:52 |         40002 | 1361726332224 |          338 |
|        28 |        47 |        1126 |       1069 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:52 |         40004 | 1361726332228 |          339 |
|        28 |        46 |       10138 |       1069 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:54 |         40004 | 1361726334169 |          340 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:54 |         40002 | 1361726334176 |          341 |
|        28 |        47 |         844 |       1061 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:54 |         40004 | 1361726334181 |          342 |
|        28 |        46 |       10138 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:56 |         40004 | 1361726336120 |          343 |
|        28 |        47 |        1689 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:56 |         40002 | 1361726336128 |          344 |
|        28 |        47 |        1689 |       1065 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:56 |         40004 | 1361726336133 |          345 |
|        28 |        46 |       10419 |       1058 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:58 |         40004 | 1361726338073 |          346 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:58 |         40002 | 1361726338081 |          347 |
|        28 |        47 |         844 |       1070 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:18:58 |         40004 | 1361726338089 |          348 |
|        28 |        46 |        9856 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:00 |         40004 | 1361726340024 |          349 |
|        28 |        47 |        1689 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:00 |         40002 | 1361726340036 |          350 |
|        28 |        47 |        1689 |       1071 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:00 |         40004 | 1361726340040 |          351 |
|        28 |        46 |       10138 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:01 |         40004 | 1361726341980 |          352 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:01 |         40002 | 1361726341992 |          353 |
|        28 |        47 |         844 |       1068 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:02 |         40004 | 1361726342000 |          354 |
|        28 |        46 |        9856 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:03 |         40004 | 1361726343928 |          355 |
|        28 |        47 |        1689 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:03 |         40002 | 1361726343944 |          356 |
|        28 |        47 |        1689 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:03 |         40004 | 1361726343965 |          357 |
|        28 |        46 |       10138 |       1070 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:05 |         40004 | 1361726345884 |          358 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:05 |         40002 | 1361726345896 |          359 |
|        28 |        47 |         844 |       1063 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:05 |         40004 | 1361726345901 |          360 |
|        28 |        46 |        9856 |       1065 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:07 |         40004 | 1361726347841 |          361 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:07 |         40002 | 1361726347856 |          362 |
|        28 |        47 |        1126 |       1061 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:07 |         40004 | 1361726347860 |          363 |
|        28 |        46 |       10419 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:09 |         40004 | 1361726349792 |          364 |
